transaction_id,account_id,card_fingerprint,merchant_id,merchant_category,transaction_amount,currency,auth_result,decline_reason,ip_address,device_id,bin_country,is_card_present,created_at
TX00499,ACC0002,card_18a25fac3779,MERCH013,GROCERY,109.83,USD,APPROVED,,10.2.2.2,dev_ACC0002,US,False,2026-05-15 18:05:00
TX00500,ACC0006,card_bd53691627aa,MERCH013,GROCERY,93.60,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-15 12:50:00
TX00501,ACC0022,card_41d6615b845a,MERCH013,GROCERY,135.07,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-15 15:03:00
TX00502,ACC0023,card_302ec4c12b12,MERCH013,GROCERY,183.28,USD,APPROVED,,10.2.23.23,dev_ACC0023,US,False,2026-05-15 22:57:00
TX00503,ACC0029,card_e4224f2ad167,MERCH013,GROCERY,20.72,USD,APPROVED,,10.2.29.29,dev_ACC0029,US,False,2026-05-15 18:14:00
TX00504,ACC0008,card_b8fd3588983e,MERCH013,GROCERY,165.51,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.8.8,dev_ACC0008,US,False,2026-05-15 19:42:00
TX00505,ACC0011,card_5d9e8a514237,MERCH013,GROCERY,133.84,USD,APPROVED,,10.2.11.11,dev_ACC0011,US,False,2026-05-15 16:19:00
TX00506,ACC0036,card_230dbc836d74,MERCH013,GROCERY,112.33,USD,APPROVED,,10.2.36.36,dev_ACC0036,US,False,2026-05-16 03:06:00
TX00507,ACC0030,card_014f38b046cf,MERCH013,GROCERY,161.14,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-15 21:49:00
TX00508,ACC0012,card_167012b76f92,MERCH013,GROCERY,104.94,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-15 22:45:00
TX00509,ACC0040,card_eab942742129,MERCH013,GROCERY,152.13,USD,APPROVED,,10.2.40.40,dev_ACC0040,US,False,2026-05-15 23:20:00
TX00510,ACC0025,card_be315fed800f,MERCH013,GROCERY,59.39,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.25.25,dev_ACC0025,US,False,2026-05-15 15:19:00
TX00511,ACC0005,card_42f40d2292e0,MERCH013,GROCERY,54.87,USD,APPROVED,,10.2.5.5,dev_ACC0005,US,False,2026-05-16 02:19:00
TX00512,ACC0021,card_b477b1e75316,MERCH013,GROCERY,72.96,USD,APPROVED,,10.2.21.21,dev_ACC0021,US,False,2026-05-15 11:53:00
TX00513,ACC0032,card_8f333e9ea27f,MERCH013,GROCERY,85.22,USD,APPROVED,,10.2.32.32,dev_ACC0032,US,False,2026-05-16 05:48:00
TX00514,ACC0025,card_be315fed800f,MERCH013,GROCERY,37.42,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-16 04:02:00
TX00515,ACC0023,card_302ec4c12b12,MERCH013,GROCERY,51.41,USD,APPROVED,,10.2.23.23,dev_ACC0023,US,False,2026-05-16 05:04:00
TX00516,ACC0020,card_f4e9adef0c5f,MERCH013,GROCERY,30.34,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-16 04:08:00
TX00517,ACC0009,card_e055b988f89b,MERCH013,GROCERY,83.29,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-15 16:08:00
TX00518,ACC0012,card_167012b76f92,MERCH013,GROCERY,132.60,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-15 12:49:00
TX00519,ACC0027,card_489fa70c2b9d,MERCH013,GROCERY,102.09,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-16 03:37:00
TX00520,ACC0012,card_167012b76f92,MERCH013,GROCERY,176.42,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-16 02:20:00
TX00521,ACC0012,card_167012b76f92,MERCH013,GROCERY,79.32,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-16 00:42:00
TX00522,ACC0012,card_167012b76f92,MERCH014,GROCERY,158.66,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-17 23:23:00
TX00523,ACC0023,card_302ec4c12b12,MERCH014,GROCERY,42.77,USD,APPROVED,,10.2.23.23,dev_ACC0023,US,False,2026-05-18 00:32:00
TX00524,ACC0025,card_be315fed800f,MERCH014,GROCERY,166.74,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-18 01:15:00
TX00525,ACC0027,card_489fa70c2b9d,MERCH014,GROCERY,180.43,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-17 22:11:00
TX00526,ACC0029,card_e4224f2ad167,MERCH014,GROCERY,145.70,USD,APPROVED,,10.2.29.29,dev_ACC0029,US,False,2026-05-17 10:49:00
TX00527,ACC0015,card_4b32a63b5d85,MERCH014,GROCERY,63.96,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-17 17:22:00
TX00528,ACC0019,card_7163f7d2b432,MERCH014,GROCERY,145.76,USD,APPROVED,,10.2.19.19,dev_ACC0019,US,False,2026-05-17 23:36:00
TX00529,ACC0032,card_8f333e9ea27f,MERCH014,GROCERY,147.45,USD,APPROVED,,10.2.32.32,dev_ACC0032,US,False,2026-05-17 11:51:00
TX00530,ACC0018,card_b7b1d040a97d,MERCH014,GROCERY,140.09,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-17 20:31:00
TX00531,ACC0003,card_3ebd09c3f28a,MERCH014,GROCERY,141.12,USD,APPROVED,,10.2.3.3,dev_ACC0003,US,False,2026-05-17 23:03:00
TX00532,ACC0028,card_e67a2247a5da,MERCH014,GROCERY,190.32,USD,APPROVED,,10.2.28.28,dev_ACC0028,US,False,2026-05-18 06:18:00
TX00533,ACC0020,card_f4e9adef0c5f,MERCH014,GROCERY,117.94,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-17 09:06:00
TX00534,ACC0023,card_302ec4c12b12,MERCH014,GROCERY,115.38,USD,APPROVED,,10.2.23.23,dev_ACC0023,US,False,2026-05-17 10:58:00
TX00535,ACC0008,card_b8fd3588983e,MERCH014,GROCERY,60.37,USD,APPROVED,,10.2.8.8,dev_ACC0008,US,False,2026-05-17 16:05:00
TX00536,ACC0038,card_00108336cc34,MERCH014,GROCERY,161.86,USD,APPROVED,,10.2.38.38,dev_ACC0038,US,False,2026-05-18 04:49:00
TX00537,ACC0011,card_5d9e8a514237,MERCH014,GROCERY,205.25,USD,APPROVED,,10.2.11.11,dev_ACC0011,US,False,2026-05-17 15:03:00
TX00538,ACC0004,card_0558751a0689,MERCH014,GROCERY,77.46,USD,APPROVED,,10.2.4.4,dev_ACC0004,US,False,2026-05-18 02:10:00
TX00539,ACC0035,card_827e67fb071f,MERCH014,GROCERY,79.44,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-17 17:59:00
TX00540,ACC0018,card_b7b1d040a97d,MERCH014,GROCERY,246.52,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-18 01:33:00
TX00541,ACC0007,card_a18b713bc969,MERCH014,GROCERY,230.50,USD,APPROVED,,10.2.7.7,dev_ACC0007,US,False,2026-05-17 22:02:00
TX00542,ACC0018,card_b7b1d040a97d,MERCH014,GROCERY,178.34,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-17 12:19:00
TX00543,ACC0009,card_e055b988f89b,MERCH014,GROCERY,208.84,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-17 18:59:00
TX00544,ACC0026,card_b787638fefdb,MERCH014,GROCERY,161.78,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-18 03:42:00
TX00545,ACC0027,card_489fa70c2b9d,MERCH014,GROCERY,162.07,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-17 10:34:00
TX00546,ACC0006,card_bd53691627aa,MERCH014,GROCERY,176.73,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-17 17:29:00
TX00547,ACC0024,card_096dcf3cee0d,MERCH014,GROCERY,88.55,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-18 00:39:00
TX00548,ACC0001,card_30bae3b4b7a2,MERCH014,GROCERY,185.42,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-17 11:10:00
TX00549,ACC0030,card_014f38b046cf,MERCH014,GROCERY,214.03,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-17 20:13:00
TX00550,ACC0035,card_827e67fb071f,MERCH014,GROCERY,207.96,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-17 22:39:00
TX00551,ACC0032,card_8f333e9ea27f,MERCH014,GROCERY,91.06,USD,APPROVED,,10.2.32.32,dev_ACC0032,US,False,2026-05-17 17:40:00
TX00552,ACC0037,card_92a81cd52f45,MERCH014,GROCERY,199.19,USD,APPROVED,,10.2.37.37,dev_ACC0037,US,False,2026-05-18 00:33:00
TX00553,ACC0004,card_0558751a0689,MERCH014,GROCERY,198.13,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.4.4,dev_ACC0004,US,False,2026-05-18 05:22:00
TX00554,ACC0030,card_014f38b046cf,MERCH014,GROCERY,115.91,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.30.30,dev_ACC0030,US,False,2026-05-17 13:23:00
TX00555,ACC0001,card_30bae3b4b7a2,MERCH014,GROCERY,58.56,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-17 22:36:00
TX00556,ACC0009,card_e055b988f89b,MERCH014,GROCERY,48.15,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-17 18:18:00
TX00557,ACC0018,card_b7b1d040a97d,MERCH014,GROCERY,70.09,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-17 20:18:00
TX00558,ACC0024,card_096dcf3cee0d,MERCH014,GROCERY,49.73,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-18 06:08:00
TX00559,ACC0026,card_b787638fefdb,MERCH014,GROCERY,113.02,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-17 15:59:00
TX00560,ACC0006,card_bd53691627aa,MERCH014,GROCERY,61.22,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-17 08:02:00
TX00561,ACC0005,card_42f40d2292e0,MERCH014,GROCERY,134.67,USD,APPROVED,,10.2.5.5,dev_ACC0005,US,False,2026-05-17 15:43:00
TX00562,ACC0029,card_e4224f2ad167,MERCH014,GROCERY,206.11,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.29.29,dev_ACC0029,US,False,2026-05-17 19:43:00
TX00563,ACC0028,card_e67a2247a5da,MERCH014,GROCERY,27.00,USD,APPROVED,,10.2.28.28,dev_ACC0028,US,False,2026-05-18 00:18:00
TX00564,ACC0025,card_be315fed800f,MERCH014,GROCERY,34.77,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-17 11:29:00
TX00565,ACC0024,card_096dcf3cee0d,MERCH014,GROCERY,101.85,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-17 12:40:00
TX00566,ACC0009,card_e055b988f89b,MERCH014,GROCERY,44.28,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-18 07:06:00
TX00567,ACC0034,card_d58fd21b9a1c,MERCH014,GROCERY,166.00,USD,APPROVED,,10.2.34.34,dev_ACC0034,US,False,2026-05-18 04:49:00
TX00568,ACC0029,card_e4224f2ad167,MERCH014,GROCERY,160.74,USD,APPROVED,,10.2.29.29,dev_ACC0029,US,False,2026-05-17 15:16:00
TX00569,ACC0010,card_64171538195d,MERCH014,GROCERY,174.78,USD,APPROVED,,10.2.10.10,dev_ACC0010,US,False,2026-05-18 05:01:00
TX00570,ACC0014,card_47b704c2ddd9,MERCH014,GROCERY,43.60,USD,APPROVED,,10.2.14.14,dev_ACC0014,US,False,2026-05-17 11:25:00
TX00571,ACC0008,card_b8fd3588983e,MERCH014,GROCERY,94.37,USD,APPROVED,,10.2.8.8,dev_ACC0008,US,False,2026-05-17 21:06:00
TX00572,ACC0028,card_e67a2247a5da,MERCH014,GROCERY,69.47,USD,APPROVED,,10.2.28.28,dev_ACC0028,US,False,2026-05-17 12:46:00
TX00573,ACC0006,card_bd53691627aa,MERCH014,GROCERY,154.00,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-18 04:30:00
TX00574,ACC0039,card_b65ecfd159f7,MERCH014,GROCERY,213.49,USD,APPROVED,,10.2.39.39,dev_ACC0039,US,False,2026-05-17 08:54:00
TX00575,ACC0020,card_f4e9adef0c5f,MERCH014,GROCERY,132.29,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-18 04:42:00
TX00576,ACC0026,card_b787638fefdb,MERCH014,GROCERY,198.11,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-17 09:51:00
TX00577,ACC0016,card_475c7ffdd5f2,MERCH014,GROCERY,67.86,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-17 11:50:00
TX00578,ACC0039,card_b65ecfd159f7,MERCH014,GROCERY,246.85,USD,APPROVED,,10.2.39.39,dev_ACC0039,US,False,2026-05-17 08:24:00
TX00579,ACC0021,card_b477b1e75316,MERCH014,GROCERY,111.01,USD,APPROVED,,10.2.21.21,dev_ACC0021,US,False,2026-05-18 03:24:00
TX00580,ACC0035,card_827e67fb071f,MERCH014,GROCERY,239.07,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-18 00:04:00
TX00581,ACC0005,card_42f40d2292e0,MERCH014,GROCERY,13.31,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.5.5,dev_ACC0005,US,False,2026-05-17 10:18:00
TX00582,ACC0014,card_47b704c2ddd9,MERCH015,GROCERY,237.68,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.14.14,dev_ACC0014,US,False,2026-05-19 10:03:00
TX00583,ACC0026,card_b787638fefdb,MERCH015,GROCERY,181.03,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-20 05:27:00
TX00584,ACC0027,card_489fa70c2b9d,MERCH015,GROCERY,29.78,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-19 21:43:00
TX00585,ACC0035,card_827e67fb071f,MERCH015,GROCERY,76.59,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-19 13:12:00
TX00586,ACC0020,card_f4e9adef0c5f,MERCH015,GROCERY,243.84,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-19 14:56:00
TX00587,ACC0010,card_64171538195d,MERCH015,GROCERY,150.74,USD,APPROVED,,10.2.10.10,dev_ACC0010,US,False,2026-05-19 21:20:00
TX00588,ACC0005,card_42f40d2292e0,MERCH015,GROCERY,185.19,USD,APPROVED,,10.2.5.5,dev_ACC0005,US,False,2026-05-19 22:55:00
TX00589,ACC0016,card_475c7ffdd5f2,MERCH015,GROCERY,231.91,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.16.16,dev_ACC0016,US,False,2026-05-19 10:56:00
TX00590,ACC0008,card_b8fd3588983e,MERCH015,GROCERY,23.21,USD,APPROVED,,10.2.8.8,dev_ACC0008,US,False,2026-05-20 04:46:00
TX00591,ACC0012,card_167012b76f92,MERCH015,GROCERY,178.36,USD,APPROVED,,10.2.12.12,dev_ACC0012,US,False,2026-05-19 12:41:00
TX00592,ACC0011,card_5d9e8a514237,MERCH015,GROCERY,135.52,USD,APPROVED,,10.2.11.11,dev_ACC0011,US,False,2026-05-19 19:50:00
TX00593,ACC0017,card_19c6f371f386,MERCH015,GROCERY,189.95,USD,APPROVED,,10.2.17.17,dev_ACC0017,US,False,2026-05-19 12:19:00
TX00594,ACC0018,card_b7b1d040a97d,MERCH015,GROCERY,195.14,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-19 12:01:00
TX00595,ACC0002,card_18a25fac3779,MERCH015,GROCERY,75.28,USD,APPROVED,,10.2.2.2,dev_ACC0002,US,False,2026-05-19 22:39:00
TX00596,ACC0005,card_42f40d2292e0,MERCH015,GROCERY,160.61,USD,APPROVED,,10.2.5.5,dev_ACC0005,US,False,2026-05-20 03:40:00
TX00597,ACC0032,card_8f333e9ea27f,MERCH015,GROCERY,23.31,USD,APPROVED,,10.2.32.32,dev_ACC0032,US,False,2026-05-19 20:17:00
TX00598,ACC0037,card_92a81cd52f45,MERCH015,GROCERY,71.23,USD,APPROVED,,10.2.37.37,dev_ACC0037,US,False,2026-05-19 13:22:00
TX00599,ACC0007,card_a18b713bc969,MERCH015,GROCERY,183.47,USD,APPROVED,,10.2.7.7,dev_ACC0007,US,False,2026-05-20 07:00:00
TX00600,ACC0015,card_4b32a63b5d85,MERCH015,GROCERY,20.57,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-19 08:05:00
TX00601,ACC0001,card_30bae3b4b7a2,MERCH015,GROCERY,97.35,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-20 00:06:00
TX00602,ACC0010,card_64171538195d,MERCH015,GROCERY,142.69,USD,APPROVED,,10.2.10.10,dev_ACC0010,US,False,2026-05-19 09:12:00
TX00603,ACC0027,card_489fa70c2b9d,MERCH015,GROCERY,109.90,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-19 16:28:00
TX00604,ACC0021,card_b477b1e75316,MERCH015,GROCERY,147.17,USD,APPROVED,,10.2.21.21,dev_ACC0021,US,False,2026-05-19 10:39:00
TX00605,ACC0008,card_b8fd3588983e,MERCH015,GROCERY,53.04,USD,APPROVED,,10.2.8.8,dev_ACC0008,US,False,2026-05-19 09:47:00
TX00606,ACC0034,card_d58fd21b9a1c,MERCH015,GROCERY,26.54,USD,APPROVED,,10.2.34.34,dev_ACC0034,US,False,2026-05-19 21:41:00
TX00607,ACC0030,card_014f38b046cf,MERCH015,GROCERY,88.55,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-19 18:36:00
TX00608,ACC0036,card_230dbc836d74,MERCH015,GROCERY,58.16,USD,APPROVED,,10.2.36.36,dev_ACC0036,US,False,2026-05-19 20:35:00
TX00609,ACC0037,card_92a81cd52f45,MERCH015,GROCERY,68.22,USD,APPROVED,,10.2.37.37,dev_ACC0037,US,False,2026-05-20 05:15:00
TX00610,ACC0024,card_096dcf3cee0d,MERCH015,GROCERY,249.47,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-20 00:50:00
TX00611,ACC0013,card_d4037b40d345,MERCH015,GROCERY,192.52,USD,APPROVED,,10.2.13.13,dev_ACC0013,US,False,2026-05-20 02:39:00
TX00612,ACC0016,card_475c7ffdd5f2,MERCH015,GROCERY,15.74,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-19 21:59:00
TX00613,ACC0035,card_827e67fb071f,MERCH015,GROCERY,238.24,USD,APPROVED,,10.2.35.35,dev_ACC0035,US,False,2026-05-19 08:19:00
TX00614,ACC0001,card_30bae3b4b7a2,MERCH015,GROCERY,213.76,USD,APPROVED,,10.2.1.1,dev_ACC0001,US,False,2026-05-19 20:50:00
TX00615,ACC0020,card_f4e9adef0c5f,MERCH015,GROCERY,245.95,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-20 02:05:00
TX00616,ACC0027,card_489fa70c2b9d,MERCH015,GROCERY,243.41,USD,APPROVED,,10.2.27.27,dev_ACC0027,US,False,2026-05-19 10:02:00
TX00617,ACC0010,card_64171538195d,MERCH015,GROCERY,20.54,USD,APPROVED,,10.2.10.10,dev_ACC0010,US,False,2026-05-19 11:10:00
TX00618,ACC0015,card_4b32a63b5d85,MERCH015,GROCERY,109.13,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-20 01:44:00
TX00619,ACC0024,card_096dcf3cee0d,MERCH015,GROCERY,149.38,USD,APPROVED,,10.2.24.24,dev_ACC0024,US,False,2026-05-19 10:53:00
TX00620,ACC0033,card_41c321590403,MERCH015,GROCERY,27.96,USD,APPROVED,,10.2.33.33,dev_ACC0033,US,False,2026-05-19 21:27:00
TX00621,ACC0037,card_92a81cd52f45,MERCH015,GROCERY,241.41,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.37.37,dev_ACC0037,US,False,2026-05-20 06:36:00
TX00622,ACC0016,card_475c7ffdd5f2,MERCH015,GROCERY,232.25,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-19 18:45:00
TX00623,ACC0026,card_b787638fefdb,MERCH015,GROCERY,86.33,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-19 19:08:00
TX00624,ACC0018,card_b7b1d040a97d,MERCH015,GROCERY,42.67,USD,APPROVED,,10.2.18.18,dev_ACC0018,US,False,2026-05-19 14:55:00
TX00625,ACC0038,card_00108336cc34,MERCH015,GROCERY,49.45,USD,APPROVED,,10.2.38.38,dev_ACC0038,US,False,2026-05-19 11:36:00
TX00626,ACC0030,card_014f38b046cf,MERCH015,GROCERY,138.62,USD,APPROVED,,10.2.30.30,dev_ACC0030,US,False,2026-05-19 12:07:00
TX00627,ACC0014,card_47b704c2ddd9,MERCH015,GROCERY,73.60,USD,APPROVED,,10.2.14.14,dev_ACC0014,US,False,2026-05-19 23:48:00
TX00628,ACC0008,card_b8fd3588983e,MERCH015,GROCERY,208.33,USD,APPROVED,,10.2.8.8,dev_ACC0008,US,False,2026-05-19 18:23:00
TX00629,ACC0039,card_b65ecfd159f7,MERCH015,GROCERY,45.60,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.39.39,dev_ACC0039,US,False,2026-05-19 19:11:00
TX00630,ACC0016,card_475c7ffdd5f2,MERCH015,GROCERY,133.23,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-19 21:31:00
TX00631,ACC0020,card_f4e9adef0c5f,MERCH015,GROCERY,17.46,USD,APPROVED,,10.2.20.20,dev_ACC0020,US,False,2026-05-19 13:56:00
TX00632,ACC0026,card_b787638fefdb,MERCH015,GROCERY,189.54,USD,APPROVED,,10.2.26.26,dev_ACC0026,US,False,2026-05-20 02:58:00
TX00633,ACC0016,card_475c7ffdd5f2,MERCH015,GROCERY,202.94,USD,APPROVED,,10.2.16.16,dev_ACC0016,US,False,2026-05-19 11:28:00
TX00634,ACC0009,card_e055b988f89b,MERCH015,GROCERY,209.29,USD,APPROVED,,10.2.9.9,dev_ACC0009,US,False,2026-05-19 10:06:00
TX00635,ACC0015,card_4b32a63b5d85,MERCH015,GROCERY,99.34,USD,APPROVED,,10.2.15.15,dev_ACC0015,US,False,2026-05-19 21:40:00
TX00636,ACC0006,card_bd53691627aa,MERCH015,GROCERY,230.18,USD,APPROVED,,10.2.6.6,dev_ACC0006,US,False,2026-05-19 16:50:00
TX00637,ACC0005,card_42f40d2292e0,MERCH015,GROCERY,57.46,USD,DECLINED,INSUFFICIENT_FUNDS,10.2.5.5,dev_ACC0005,US,False,2026-05-19 10:12:00
TX00638,ACC0029,card_e4224f2ad167,MERCH015,GROCERY,227.22,USD,APPROVED,,10.2.29.29,dev_ACC0029,US,False,2026-05-19 11:08:00
TX00639,ACC0022,card_41d6615b845a,MERCH015,GROCERY,22.15,USD,APPROVED,,10.2.22.22,dev_ACC0022,US,False,2026-05-19 23:44:00
TX00640,ACC0037,card_92a81cd52f45,MERCH015,GROCERY,129.07,USD,APPROVED,,10.2.37.37,dev_ACC0037,US,False,2026-05-19 21:28:00
TX00641,ACC0025,card_be315fed800f,MERCH015,GROCERY,94.95,USD,APPROVED,,10.2.25.25,dev_ACC0025,US,False,2026-05-19 13:53:00
TX00642,ACC0012,card_119d1a66b047,MERCH999,DIGITAL_GOODS,2.71,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:20:00
TX00643,ACC0012,card_060c5631062a,MERCH999,DIGITAL_GOODS,2.05,USD,APPROVED,,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:20:30
TX00644,ACC0012,card_c67c342376ce,MERCH999,DIGITAL_GOODS,1.24,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:21:00
TX00645,ACC0012,card_3ea1220e297e,MERCH999,DIGITAL_GOODS,1.88,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:21:30
TX00646,ACC0012,card_478ec0ad5478,MERCH999,DIGITAL_GOODS,1.20,USD,APPROVED,,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:22:00
TX00647,ACC0012,card_b0bc0d99fae8,MERCH999,DIGITAL_GOODS,1.00,USD,APPROVED,,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:22:30
TX00648,ACC0012,card_953b6fba220b,MERCH999,DIGITAL_GOODS,1.81,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:23:00
TX00649,ACC0012,card_81eb854f78b6,MERCH999,DIGITAL_GOODS,2.51,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:23:30
TX00650,ACC0012,card_d3e0dd0929a7,MERCH999,DIGITAL_GOODS,2.97,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:24:00
TX00651,ACC0012,card_032e9ef0031b,MERCH999,DIGITAL_GOODS,1.40,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:24:30
TX00652,ACC0012,card_960c587172be,MERCH999,DIGITAL_GOODS,1.71,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:25:00
TX00653,ACC0012,card_5a416ec8bbdb,MERCH999,DIGITAL_GOODS,1.76,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:25:30
TX00654,ACC0012,card_06e46404ce96,MERCH999,DIGITAL_GOODS,0.95,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:26:00
TX00655,ACC0012,card_9c1a06ffb785,MERCH999,DIGITAL_GOODS,1.05,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:26:30
TX00656,ACC0012,card_e0b3336ff134,MERCH999,DIGITAL_GOODS,2.45,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:27:00
TX00657,ACC0012,card_a257f53908ad,MERCH999,DIGITAL_GOODS,2.98,USD,APPROVED,,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:27:30
TX00658,ACC0012,card_51beb7d4bb09,MERCH999,DIGITAL_GOODS,2.42,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:28:00
TX00659,ACC0012,card_f505646c1c2f,MERCH999,DIGITAL_GOODS,2.93,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:28:30
TX00660,ACC0012,card_0c4b3426d5b0,MERCH999,DIGITAL_GOODS,2.14,USD,APPROVED,,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:29:00
TX00661,ACC0012,card_dff1df50fa30,MERCH999,DIGITAL_GOODS,2.54,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:29:30
TX00662,ACC0012,card_081a8c0a4a54,MERCH999,DIGITAL_GOODS,0.64,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:30:00
TX00663,ACC0012,card_1b6f95a74722,MERCH999,DIGITAL_GOODS,1.05,USD,DECLINED,CVV_FAIL,45.66.0.71,dev_tester_0,US,False,2026-05-04 19:30:30
